SALRY	Salmar ASA ADR
SAML	Samsara Luggage Inc.
SAMMF	Sama Res/Ressources Sama
SAMOF	Sangoma Technologies Corp
SANP	Santo Mining Corp
SANT	Santeon Group Inc
SAPGF	SAP Ag Systeme Dm5
SAPIF	Saputo Inc
SAPLF	Sylvania Platinum Ltd Ord
SAPMF	Saipem Spa
SAPMY	Saipem Spa
SAPX	Seven Arts Pictures Plc
SARDY	Sanford Ltd
SARSF	Canada House Wellness Group Inc
SARTF	Sartorius Ag Ord
SASDF	Sas Ab
SASDY	Sas Ab ADR
SASOF	Sasol Ltd Ord
SATLF	Start Today CO
SAUHF	Straumann Hld N Akt
SAUHY	Straumann Hld
SAUNF	Ausnet Services
SAVW	Savwatt USA Inc
SAWLF	Shawcor Ltd
SAXPF	Sampo Oyj
SAXPY	Sampo Oyj ADR
SAYFF	3 Sixty Risk Solutions Ltd
SBAY	Subaye Inc
SBBG	Seibels Bruce Group Inc
SBBSF	Sabana Shariah Compl
SBBTF	Schibsted ASA
SBDCF	Sbd Capital Corp
SBDG	Small Business Development Group Inc
SBES	South Beach Spirits Inc
SBEV	Splash Beverage Group Inc.
SBFFF	Sbm Offshore NV
SBFFY	Sbm Offshore NV
SBFM	Sunshine Biopharma
SBGOF	Standard Bank Group Ltd
SBGSF	Schneider Electric
SBGSY	Schneider Electric S
SBHGF	Sbi Holdings Inc Ord
SBKFF	State Bk India Reg S
SBKK	Suncrest Bank Visali
SBKO	Summit Bank [Or]
SBLRF	Sable Resources Ltd
SBLUY	Stabilus S.A. ADR
SBMFF	Sino Biopharmaceutic
SBMIF	Stratabound Minerals Corp
SBMSF	South Boulder Mines
SBNC	Southern Bancshares
SBNCM	Southern Bancshares [Nc] Inc Conv Cl B Pfd
SBOEF	Schoeller Bleckman Oilfld
SBOEY	Schoeller Bleckmann Oilfield Equipment Ag
SBOX	Superbox Inc
SBRCY	Sberbank Russia
SBSAA	Spanish Broadcasting System Inc
SBUM	Silver Buckle Mines
SBWFF	Strongbow Expl Inc
SBYSF	Sibanye Stillwater Ltd
SCAL	Stem Cell Authority Ltd
SCAY	Seneca-Cayuga Bancorp Inc
SCBFF	Standard Chartered.5
SCBFY	Standard Chartered Plc ADR
SCBH	Seacoast Commerce Bk
SCBZ	Scoobeez Global Inc
SCCAF	Sleep Country Canada Holdings Inc
SCDA	B-Scada Inc
SCEDF	Scholar Ed Group
SCEXF	Saracen Mineral
SCEYF	Source Energy Services
SCFLF	Schaeffler Ag
SCFR	Security First Intl
SCGLF	Societe Generale
SCGLY	Societe Generale Spo
SCGPY	Serco Group Plc.
SCHYF	Sands China
SCHYY	Sands China Ltd
SCIA	Sci Engineered Materials Inc
SCIE	Spectrascience
SCIL	Scientific Learning Corp
SCIXF	Suny Cellular Communication Ltd
SCMWY	Swisscom Ag Ads
SCNA	Smart Cannabis Corp
SCND	Scientific Inds Inc
SCNG	SC Holdings Corp
SCNTQ	Scient Inc
SCOO	School Specialty
SCPAF	Shopping Centres Aust Stp
SCPJ	Scope Industries 10
SCPPF	S4 Capital Plc
SCRCQ	Scripsamerica Inc
SCRH	Scores Hld CO Inc
SCRPF	Sembcorp Indus Ltd Ord
SCRYY	Scor Ads
SCSG	Southcrest Fin Grp
SCTBF	Securitas Ab B Free
SCTC	Scoutcam Inc
SCTN	Schimatic Technlgs I
SCTSF	Scottie Resources Corp
SCTY	Monitronics International Inc
SCUPF	Second Cup Realty
SCYYF	Scandium International Mining Corp
SCZC	Santa Cruz Cty Bk CA
SDAD	S H Resources & Devel Corp
SDDXF	Siderar Sa Cl A Ord
SDEC	Smart Decision Inc
SDGCF	Sundrug CO Ltd Ord
SDLLF	Sdl Plc
SDLPF	Seadrill Partners Llc
SDMHF	Sartorius Stedim Bio
SDON	Sandston Corp
SDPNF	Sime Darby Plantation Berhad
SDRC	Schroders Plc-Non Voting
SDRDW	Sandridge Energy Inc WT Ser B Exp 10/04/2022
SDRLF	Seadrill Ltd
SDRMU	Sandridge Mississippian Trust
SDRWW	Sandridge Energy Inc WT Ser A Exp 10/04/2022
SDSS	Suspect Detection Sy
SDTC	Sentaida Tire CO Ltd
SDTTU	Sandridge Mississippian Trust
SDURF	Stroud Resources Ltd
SDVI	Signature Devices
SDVKF	Sandvik Ab
SDVKY	Sandvik Ab ADR
SDXAY	Sodexo Ads
SDXEF	Sdx Energy Plc
SDXOF	Sodexo
SEAOF	Seaco Ltd
SEBC	Southeastern Banking Corp
SEBNF	Seven Bank Ltd
SEBYF	Seb Sa
SECCF	Serco Group Plc
SECI	Sector 10 Inc
SECTF	SSGA SPDR ETFS Europe II Plc
SECYF	Secure Energy Svcs
SEDN	Sed International Holdings Inc
SEDO	Seedo Corp
SEEK	Thedirectory.com Inc
SEEMF	Seeing Machines
SEGI	Sycamore Entertainment Group Inc
SEGN	Success Entertainment Group International Inc
SEGXF	Segro Plc REIT
SEHKF	Seahawk Ventures Inc
SEII	Sharing Economy International Inc
SEKEF	Seiko Epson Corp
SEKEY	Seiko Epson ADR
SEKZF	Secova Metals Corp
SEMHF	Siemens Healthineers Ag
SEMUF	Siem Industries Inc
SENFF	Sensera Ltd
SENR	Strategic Env & Egy
SENY	Sauer Energy Inc
SEOAY	Stora Enso Oyj Ads
SEOJF	Stora Enso Oyj
SEOVF	Sernova Corp
SEPGY	Supergroup Plc Cheltenham ADR
SEPJF	Spectris Plc [Uk]
SESI	Ses Solar Inc
SETO	Seto Holdings Inc
SETY	Star Entertainment Gp Inc
SEVA	Seaway Valley Capitl
SEVT	Summit Environmental Corp Inc
SEYE	Signature Eyewear Inc
SEYMF	Solaria Energia Y Medio Ambienete Sa
SEZNL	Sezzle
SFBE	Sino Fibre Commun
SFBK	Sfb Bancorp Inc
SFBQF	Softbank Corp
SFBTF	Softbank Technology Corp
SFDL	Security Federal Cor
SFDPF	Spark Infrastructure
SFEF	Santa Fe Finl Cp
SFEG	Santa Fe Gold Corp
SFFLY	Schaeffler Ag
SFFYF	Signify NV
SFHI	Sports Field Holding
SFIN	Safetek Intl Inc
SFIO	Smokefree Innotec Inc
SFIV	Sector 5
SFLAF	Ipath Long Extended S&P 500 TR Index ETN
SFNXF	Sa Sofina
SFOR	Strikeforce Technologies Inc
SFOSF	Shanghai Fosun
SFPI	Baby All
SFRGF	Salvatore Ferragamo
SFRGY	Salvatore Ferragamo
SFRI	Safari Corp
SFRX	Seafarer Exploration
SFSHF	Safestore Hldgs Plc Ord
SFTBF	Softbank Corp Ord
SFTBY	Softbank Corp ADR
SFWJ	Software Eff Sltns Corp
SGACF	SSGA SPDR MSCI ACWI
SGAMF	Sega Sammy Hlds Ord
SGAMY	Sega Sammy Hld ADR
SGAPY	Singapore Tele ADR
SGBAF	Ses Global S.A.
SGBG	Signature Bank of Georgia
SGBH	Grand China Energy Group Ltd
SGBI	Sangui Biotech Intl Inc
SGBLY	Std Bk Grp Ltd/S ADR
SGCFF	Sagicor Financial Company Ltd
SGDH	SGD Holdings Ltd
SGER	Sterling Energy Res Inc
SGGDF	Sage Gold Inc
SGGEF	Sage Group Plc
SGGFF	Ipath.B Sugar TR ETN
SGGKF	Singapore Tech Eng Ltd
SGGKY	Singapore Technologies Engineering Ltd
SGGTF	Signature Resources Ltd
SGHIF	Shanghai Industrial Holdings Ltd
SGIOF	Shionogi & CO Ltd
SGIOY	Shionogi & CO Ltd Un
SGLA	Sino Green Land Corp
SGLFF	Sgl Group
SGLN	Surgline International Inc
SGLRF	Spyglass Resources Corp
SGLS	Signature Leisure Inc
SGMD	Sugarmade Inc
SGMLF	Sigma Lithium Resources Corp
SGMNF	Sutter Gold Mining Inc
SGMR	Sagamore Trading Group Inc
SGOO	Snoogoo Corp
SGPLF	Saga Plc
SGPRF	Singapore Press Holdings Ltd
SGPRY	Singapore Press Holdings Ltd ADR
SGPYY	Sage Grp Plc ADR
SGRCF	San Gold Corp
SGRNF	Serengeti Resources
SGRPW	Sirius International Insurance Group Ltd WT Exp
SGRWF	Gold Rush Cariboo Corp
SGRZ	Stonepath Group Inc
SGSI	Spectrum Global Solutions Inc
SGSOY	Sgs Sa ADR
SGSVF	Sabina G & S
SGTB	Suggestion Box
SGTI	Shengtai Pharmaceut
SGTM	Sustainable Green Team Inc.
SGTN	Soligen Technologies
SGTPY	Surgutneftegaz Pref
SGTZY	Surgutneftegaz ADR
SGUJ	Saguaro Holdings Corp
SGXXF	Sound Global Ltd
SGYI	Strategy Intl Ins Grp Inc
SHALF	Shangri-La Asia Ltd
SHALY	Shangri-La Asia Ltd
SHASF	Shamaran Petroleum
SHCAF	Sharp Corp [Osaka]
SHCAY	Sharp Corp Ltd ADR
SHCC	Shi Corp
SHCMF	Search Minerals Inc Ord
SHECF	Shin-Etsu Chemical C
SHECY	Shin-Etsu Chemical C
SHERF	Sherritt International Corp
SHGDF	Shore Gold Fd Inc
SHGP	Sharpe Resource Corp
SHGY	Searchguy.com Inc
SHLAF	Schindler Holding Ag
SHLDQ	Sears Hlds Corp
SHLLF	Shelf Drilling Ltd
SHLRF	Schindler Hld Ag Akt
SHMCF	Renewi Plc
SHMDF	Shimano Inc Ltd
SHMN	Sohm Inc
SHMP	Naturalshrimp
SHMUY	Shimizu Corp
SHNWF	Schroders Plc
SHOM	Southern Home Medicl
SHPHF	Sihuan Pharm Holdings Gp
SHPMF	Shanghai Pharms Hl H Ord
SHPMY	Shanghai Pharmaceuticals Holding CO Ltd ADR
SHPNF	Shoal Point Energy Ltd
SHRG	Sharing Services Global Corp
SHRMF	Champignon Brands
SHTDF	Sinopharm Group CO L
SHTDY	Sinopharm Group
SHTGF	Shun Tak Holdings Ltd
SHTLF	South32 Ltd
SHTRF	Sunlight Real Estate Investment Trust Units
SHUNF	Shunfeng Photo
SHVLF	Starcore International Mines Ltd
SHVTF	Select Harvests Ltd
SHWDF	Showa Denko Ord
SHWDY	Showa Denko Kk ADR
SHWGF	Shandong Weigao Group Medical Polymer Co.  Ltd
SHWGY	Shandong Weigao Group Medical Polymer CO Ltd A
SHWK	Seahawk Dp Ocean Tech
SHWZ	Medicine Man Technologies Inc
SHZHY	Shenzhou International Group Holdings Ltd ADR
SHZNY	Shenzhen Express Co.
SHZUY	Shizuoka Bank Ltd [Japan] ADR
SIAF	Sino Agro Food Inc
SIBE	Sibling Entertainmnt
SICNF	Sokoman Iron Corp
SIDGQ	Stamford Indus Group Inc
SIDRF	Silver Dollar Res Inc
SIEGY	Siemens Ag
SIERF	Sierra Growth Corp
SIETY	S.A. Dieteren ADR
SIEVF	Sa D Ieterennv Ord
SIGL	Signal Advance Inc
SIGM	Sigma Designs Inc
SIGN	Signet Intl Hlds Inc
SIGO	Sunset Island Group Inc
SIHBY	Shenzhen Investment Hlds Bay Area Dev.
SIII	Strategic Internet Invsts
SILEF	Silver Elephant Mining Corp.
SILLF	Sarin Technologies
SILS	Silver Scott Mines I
SILXF	Silex Systems Ltd
SILXY	Silex Systems Ltd SP
SIMA	Sonics & Materials Inc
SIMC	Simclar Inc
SIML	Simlatus Corp
SIMTF	Sim Technology Group
SING	Singlepoint Inc
SINGF	Singapore Airlines Ltd
SINGY	Singapore Airlines L
SINX	Sionix Corp
SIOCF	Sierra Iron Ore Corp
SIOLF	Sino-Ocean Land
SIOPF	Shimao Property Holdings Ltd
SIPC	Sipp Industries Inc
SIPN	Sipp International I
SIRC	Solar Integrated Roofing Corp
SIREF	Sirios Resource Corp
SIRR	Sierra Income Corp
SIRZF	Sir Rty Income Fd
SISAF	Sipef Sa
SISXF	Savaria Corp
SITIY	Sitc International Holdings CO Ltd ADR
SITKF	Sitka Gold Corp
SITO	Sito Mobile
SITS	Southern Its International Inc
SIUDF	Shanghai Industrial Urban Development Group Ltd
SIUIF	Semiconductor MFG IN
SIVE	Silver Verde May Mining Co. Inc
SIXD	6D Global Technologies Inc
SJMHF	Sjm Hld Ltd
SJMHY	Sjm Holdings Ltd ADR
SJOYW	Scienjoy Holding Corp. Wts
SJRNF	Sojourn Exploration Inc
SKAS	Saker Aviation Svcs Inc
SKBSY	Skanska Ab
SKDI	Sun Kissed Industries Inc
SKFOF	Sika Finanz
SKFRY	Skf Ab ADR
SKGO	Skybridge Tech Group Inc
SKHCF	Sonic Healthcare Ltd
SKHHY	Sonic Healthcare Ltd ADR
SKHRF	Stakeholder Gold Cor
SKHSF	Sekisui House Ltd [Japan]
SKHSY	Sekisui House Spn Ad
SKKRF	Skrr Expl Inc
SKKY	Skkynet Cloud
SKLKF	Shinsei Bank Ltd
SKLKY	Shinsei Bankltd
SKLTY	Seek Ltd
SKLV	Skye Life Ventures
SKLYF	Skylark CO Ltd
SKPI	Sky Petroleum Inc
SKPO	Skye Petroleum Inc
SKREF	Skeena Resources Ltd
SKRJ	Silk Road Entertainment Inc
SKRUF	Scottish Re Grp Pfd
SKSBF	Skanska A B Ser B Fr
SKSJF	Shinko Shoji CO Ltd Ord
SKSUY	Sekisui Chemical CO Ltd ADR
SKTO	Sk3 Group Inc
SKTP	Skytop Lodge Corpora
SKUFF	Svenska Kullager B
SKVI	Skinvisible Inc
SKVKY	Skandinaviska Enskil
SKVY	Sentry Technology Corp
SKYF	Sky440 Inc
SKYI	Sky Century Investment Inc
SLBG	Slinger Bag Inc
SLCFF	Bpli Holdings Inc
SLCH	Spotlight Capital Holdings Inc
SLCJY	Slc Agricola S.A.
SLCO	Sovereign Lithium Inc
SLFFF	Future Mobility Solutions Ltd
SLFPF	Standard Life Plc
SLFPY	Standard Life Plc Ad
SLFYF	Sun Life Financial Inc Cl A Non-Cumulative Pfd S
SLGBF	Samling Global Ltd
SLGD	Scotts Liquid Gold Inc
SLGGF	Solgold Plc
SLGRF	SLM Solutions Gruop
SLGWF	Slang Worldwide Inc
SLGX	Sillenger Exploratin
SLGXD	Sillenger Exploratin
SLJB	Sulja Bros Bldg Supplies
SLLDY	Sanlam Ltd ADR
SLLFF	Gusbourne Plc
SLLN	Searchlight Solutions Ltd
SLMLF	Sultan Minerals Inc
SLMNP	Schulman A Inc
SLMXF	Slam Exploration Ltd
SLMZF	Damara Gold Corp
SLNCF	Silence Therapeutics
SLNG	Stabilis Energy Inc
SLNM	Salon Media Group Inc
SLNX	Solanex Management
SLOFF	Solstad Offshore ASA
SLRK	Solera Natl Bancorp
SLRRF	Silver Range Res Ltd
SLSDF	Select Sands Corp
SLSR	Silver Surprize Inc
SLSSF	Solaris Res Inc
SLTFF	Pistol Bay Mining
SLTTF	Slate Office REIT TR Unit
SLTZ	Solar Thin Films
SLUP	Solucorp Industries Ltd
SLVMF	Silver Mines Limited
SLVRF	Silver One Resources Inc
SLVTF	Silver Tiger Metals Inc.
SLXXF	Selectcore Ltd
SMAA	Sma Alliance Inc
SMAL	Summit Bancshares Inc
SMANP	Sman Capital Trust I
SMAS	Somatic Systems Inc
SMATF	Supreme Metals Corp
SMAWF	Siemens A G Register
SMBMF	Sembcorp Marine Ltd
SMBMY	Sembcorp Marine Ltd ADR
SMBZF	Gold Star Resources
SMCAY	Smc Corp
SMCE	Smc Recordings Inc
SMDM	Singing Machine Inc
SMDZF	Strategic Metals Ltd
SMEBF	Sime Darby Bhd
SMECF	Smc Cp
SMEV	Simulated Environmen
SMFKY	Smurfit Kappa
SMFNF	Sumitomo Mitsui Finl
SMFTF	Smurfit Kappa Group Plc
SMGBF	San Miguel Corp
SMGBY	San Miguel Corp Cl B
SMGI	Smg Indium Res Ltd
SMGKF	Smiths Group Plc Ord
SMGZY	Smiths Group Plc ADR
SMICY	Semiconductor Manufacturing International
SMID	Smith-Midland Corp
SMIZF	Sol Melia Sa Ord
SMKC	Smoke Cartel Inc
SMKG	Smart Card Marketing
SMLR	Semler Scientific
SMMCF	Summit Industrial Income REIT TR Unit
SMME	Smartmetric Inc
SMMNY	Siemens Healthineers Ag ADR
SMMYY	Sumitomo Metal Mining CO Ltd
SMNNY	Shimano Inc
SMNUF	Pt Sarana Menara Nus
SMOFF	Sonoro Metals Corp
SMPNY	Sompo Japan Nipponkoa Holdings Inc ADR
SMPP	Strategic Mgmt & Oppty Cp
SMPR	Standard Metals Processing Inc
SMREF	San Marco Res Inc
SMRL	Simtrol Inc
SMRN	Smartag International
SMRTQ	Stein Mart Inc
SMSEY	Samsonite
SMSMY	Sims Metal Management Ltd
SMSOF	Samsonite Intl
SMTGF	Sma Solar Technology Ag [Niestetal]
SMTI	Sanara Medtech Inc
SMTOF	Sumitomo Electric IN
SMTOY	Sumitomo Electric IN
SMTTF	Samart Telecoms Public
SMUPF	Sims Metal Management Ltd
SMUUY	Siam Commercial ADR
SMVE	Smart Move
SMVI	Social Media Venture
SMVR	Smart Ventures Inc
SMXMF	Samex Mining Corp
SNANF	Sona Nanotech Inc.
SNAS	Sino Assurane Inc
SNBP	Sun Biopharma Inc
SNCAF	Snc Lavalin Group IN
SNCGF	Sunset Cove Mng
SNCPF	Sun Corp
SNDD	Redhawk Holdings Corp
SNDVF	Scandinavian Tobacco Group As
SNDY	Solos Endoscopy Inc
SNDZ	Sunridge International Inc
SNEJF	Sony Corp Ord
SNFRF	Sinofert Holdings Ltd
SNGNF	Singapore Telecm Ord
SNGY	Synrgy Corp
SNHO	Shonghoya Intl Group Inc.
SNIPF	Snipp Interactive IN
SNLAF	Sino Land CO Ltd
SNLAY	Sino Land CO Ltd Spo
SNLC	Security Natl [Iowa]
SNLP	Syntrol Corp
SNLRF	Sentinel Resources Corp
SNMCY	Suncorp Group
SNMN	Snm Global Holdings
SNMRF	Snam Spa
SNMRY	Snam Rete Gas ADR
SNMSF	Spin Master Corp
SNMYF	Suncorp Group Ltd
SNNAF	Sienna Resources Inc Ord
SNNAQ	Sienna Biopharmaceuticals Inc
SNNC	Sibannac Inc
SNNF	Seneca Financial Corp
SNNGF	Sienna Gold Inc
SNNUF	Smith & Nephew Plc O
SNNVF	Sunniva Inc
SNNY	Sunnyside Bancorp
SNPHF	Santen Pharmaceutical CO Ltd
SNPHY	Santen Pharmaceutical CO
SNPMF	China Pete & Chem CO
SNPTF	Sunny Optical
SNPW	Sun Pacific Holding Corp
SNRG	Susglobal Energy Corp
SNRR	Super Nova Resources Inc
SNRS	Sunrise Consulting Group Inc
SNRY	Solar Energy Initiatives Inc
SNSFF	Venzee Technologies Inc
SNSGF	Sense Techs Inc
SNST	Sunset Capital Assets Inc
SNTE	Sante Technology Holdings Inc.
SNTX	Suntex Enterprises Inc
SNUYF	Serinus Energy Plc
SNVFF	Sonoro Energy
SNVP	Savoy Energy Corp
SNVVF	Step Energy Services
SNWR	Sanwire Corp
SNWV	Sanuwave Health Inc
SNYFY	Sony Financial Holdi
SNYL	Sunnylife Global Inc
SNYNF	Sanofi-Aventis S.A.
SNYR	Synergy Strips Corp
SNYYF	Sany Heavy Equip Intl Hld
SNZZF	Senzime Ab
SOACF	Southern Arc Minerals Inc
SOAN	Angiosoma Inc
SOBKY	Softbank Corp ADR
SOBR	Sobr Safe Inc.
SOBS	Solvay Bank/Solvay NY
SOCGM	Southern California Gas Co.
SOCGP	Southern Calif Gas 6
SOCJF	Sonora Gold & Silver Corp
SOCLF	Soco Intl Plc
SODE	Social Detention Inc
SODI	Solitron Devices Inc
SOEN	Solar Enertech Corp
SOFO	Sonic Foundry Inc
SOFSF	Softlab9 Software Solutions Inc
SOFT	Softech Inc
SOGFF	Strategic Oil & Gas
SOHFF	Telson Resources Inc
SOHI	Sortis Holdings Inc
SOHOF	Soho China Ltd Ord
SOHVF	Sumitomo Heavy Industries Co.
SOHVY	Sumitomo Heavy Industries Ltd ADR
SOIEF	Stolt Nielsen S.A.
SOIS	Striker Oil & Gas
SOLCF	Scythian Biosciences Corp
SOLI	Solei Systems Inc
SOLS	Sollensys Corp
SOLTF	Sosei CO Ltd Ord
SOLU	Solutions Group Inc
SOLVY	Solvay S.A.
SOMC	Southern Michigan Bancorp
SOME	Somerset Trust Holdi
SOMLF	Secom CO Ltd
SOMLY	Secom CO Ltd ADR
SOMMY	Sumitomo Chemical CO
SOMNF	Somnomed Ltd Ord
SONT	Seen On Screen TV Inc
SONVF	Sonova Holding Ag
SONVY	Sonova Holding Ag
SOPK	Southpeak Interactive Crp
SOPV	Solar Park Initiatives
SOQDQ	Sonde Resources Corp
SORT	Gunther Intl Ltd
SOST	Southern States Sign Co.
SOTGY	Sunny Optical Tech ADR
SOTK	Sono-Tek Corp
SOUB	Southpoint Bancshares Inc
SOUHY	South32 Ltd
SOUPQ	Soupman Inc
SOYO	Soyo Group Inc
SPASF	Singapore Airport Te
SPAZF	Spanish Mtn Gold Ltd
SPBBF	Speakeasy Cannabis Club Ltd
SPBV	Sports Pouch Bev CO
SPCO	Stephan CO
SPDC	Speed Commerce Inc
SPDE	Speedus Corp
SPDL	Spindle Inc
SPEC	Spectralcast Inc
SPFYF	Spacefy Inc
SPGYF	Spitfire Energy Ltd
SPGZ	Spectrum Group Intl
SPHDF	Santhera Pharms Hldgs Ltd
SPHRF	Starpharma Holdings
SPHRY	Starpharma Hlds ADR
SPHS	Sophiris Bio
SPIN	Spine Pain Mgmt Inc
SPIR	Spire Corp
SPKKY	Spark New Zealand Ltd
SPLIF	Nutritional High Intl Inc
SPLM	Sentry Petroleum
SPLN	Southern Plains Oil Corp
SPLY	Socialplay USA Inc
SPMI	Speedemissions Inc
SPMLF	Sentry Select Primary Metals Corp
SPMTF	Spearmint Resources
SPMXF	Supermax Corp
SPMYY	Spirent Comm Plc ADR
SPND	Spindletop Oil & Gas CO
SPNRF	Sparton Resources IN
SPNUF	Spirent Plc Ord
SPOC	Spectrum Oil Corp
SPOI	Spo Networks Inc
SPOM	Spo Global Inc
SPONF	Sponsorsone Inc
SPOWF	Strata Power Corp
SPOZF	Sportech Plc
SPPH	Spencer Pharm Inc
SPPJY	Sappi Ltd
SPQS	Sportsquest Inc
SPRL	Strat Petroleum Ltd
SPRN	Supernova Energy Inc
SPRS	Surge Components Inc
SPRV	Supurva Healthcare Group Inc
SPRWF	Supreme Pharmaceuticals
SPSAF	Sopra S.A. [France]
SPSO	Spectacular Solar Inc
SPSY	Space Propulsion Systems Inc
SPTJF	Sinopec Shanghai Petrochemical CO Ltd
SPVNF	Spectra7 Micro
SPWUF	SSGA SPDR ETFS Europe II Plc
SPXA	Spectrumdna Inc
SPXCF	Singapore Exchan Ltd
SPXCY	Singapore Exchange L
SPXSF	Spirax Sarco Plc Ord
SPYR	Spyr Inc
SQCC	Square Chain Corp
SQCF	Susquehanna Community Financial Inc
SQIDF	Sqi Diagnostics Inc
SQNNY	Square Enix Holdings CO Ltd ADR Repstg Com Stk
SQNXF	Square Enix CO Ltd
SRAFF	Sandfire Resources America Inc
SRBBF	Subscribe Technologies Inc
SRBCF	Sirona Biochem Corp
SRBEF	Ses Imagotag
SRBIF	Serabi Gold Plc Ord
SRBT	Shanrong Biotechnology Corp
SRCAF	Stria Lithium Inc
SRCGF	Spruce Ridge Res Ltd CDW
SRCH	Searchlight Mine
SRCO	Sparta Comm Services
SRCRF	Scorpio Gold Corp NE
SREDF	Store Brand ASA Nk Ord
SRGE	Southridge Enterps Inc
SRGHY	Shoprite Holdings Ltd
SRGZ	Star Gold Corp
SRHBY	Starhub Ltd. ADR
SRHGF	Shoprite Holdings Ltd
SRHIF	Sprott Resource Holdings Inc
SRHYY	Syrah Resources Ltd
SRKZF	Sky Gold Corp.
SRLZF	Salazar Resources Ltd
SRMKF	Invesco Mkts Plc
SRMLF	Storm Resources Ltd
SRMMF	Sarama Resources Ltd
SRMX	Saddle Ranch Media Inc
SRNA	Surna Inc
SRNN	Southern Banc CO Inc
SRNW	Stratos Renewable Corp
SROYF	Sailfish Royalty Corp
SRPX	Scorpex Inc
SRRE	Sunrise Rl Est Group Inc
SRRTF	Slate Retail REIT
SRSCQ	Sears Canada Inc
SRSG	Spirits Time International
SRSIF	Strateco Resources Inc
SRSR	Sarissa Resources IN
SRTTY	Zozo Inc ADR
SRUP	Sirrus Corp
SRUS	Stratus Capital Corp
SRUTF	Sproutly Canada Inc
SRVTF	Star Vault Ab Malmo
SRWRF	Solarworld Ag Npv
SRYB	Surrey Bancorp [Nc]
SSAAY	Ssab Svenskt Sta ADR
SSBP	Ssb Bancorp Inc
SSCFF	Smartcool Systems IN
SSCR	Smsa Crane Acquisition Corp
SSDOF	Shiseido CO Ltd Ord
SSDOY	Shiseido CO Ltd ADR
SSDRF	SSGA SPDR ETFS Europe I Plc Spd
SSEBF	Silver Spruce Res
SSEEF	SSGA SPDR ETFS Europ
SSEHW	Senestech Inc WT Exp 08/13/2023
SSER	Sthn Star Energy Corp
SSET	Starstream Entertainment Inc
SSEUF	State Street Global Advisors Limited [Ie] SSGA S
SSEXF	State Street Global Advisors Limited [Ie] SPDR S
SSEZF	Scottish & Southn OR
SSEZY	Scottish & South ADR
SSFT	Sonasoft Corp
SSGAF	SSGA SPDR ETFS Europe I Plc Accum Shs ETF USD
SSGBF	SSGA SPDR ETFS Europe I Plc
SSGOF	Stop Sleep Go Inc
SSGWF	SSGA SPDR ETFS Europe II Plc
SSGXF	SSGA SPDR ETFS Europe II Plc S&P US Industrials
SSHXF	SSGA SPDR ETFS Europe II Plc
SSILF	Sa Sa International Holdings Ltd
SSINQ	Stage Stores Inc.
SSLLF	Siltronic Ag
SSLZY	Santos Ltd ADR
SSMLF	Nevada Energy Metals Inc
SSMXF	Sysmex Corp
SSMXY	Sysmex Corp ADR
SSNYY	Samson Oil & Gas Ltd
SSOF	Sixty Six Oilfield Services Inc
SSOK	Sunstock Inc
SSOL	Sunvalley Solar Inc
SSPC	Spentsmart Payments CO
SSPPF	Ssp Group Plc
SSPXF	Gold X Mining Corp.
SSRC	Sentisearch Inc
SSREF	Swiss Re
SSREY	Swiss Re Ltd
SSRSF	Silver Sands Resources Corp
SSSAF	Shurgard Self Storage Sa
SSSEF	SSGA SPDR ETFS Europe II Plc S&P US Financials U
SSSPF	SPDR S&P 500 Uci
SSTRF	Silverstar Hlds Ltd
SSTT	Sstartrade Tech Inc
SSTU	Sandy Steele Unlmtd Inc
SSTY	Sure Trace Security Corp
SSUMF	Sumitomo Corp
SSUMY	Sumitomo Corp ADR
SSUR	Statsure Diagnstc Sy Inc
SSVC	Secured Services Inc
SSVFF	Southern Silver Exp
SSVRF	Summa Silver Corp
STAEF	Stanley Electric CO Ord
STAL	Star Alliance International Corp
STBEF	Starbreeze Ab
STBFF	Suntory Beverage & Food Ltd
STBFY	Suntory Beverage
STBI	Sturgis Bancorp [Mi]
STBMF	St. Barbara Ltd Ord
STBMY	St. Barbara Ltd ADR
STBV	Strategic Global Investments Inc
STCB	Starco Brands Inc
STCC	Sterling Cons
STCO	Stratocomm Corp
STDE	Standard Energy Corp
STECF	Scatec Solar ASA
STEV	Stevia Corp
STGAF	Sterling Energy Plc.
STGGQ	Stg Group Inc
STGPF	Scentre Group
STGZ	Stargaze Entertainment Group Inc
STHC	Southcorp Capital I
STHI	Sprout Tiny Homes
STJO	ST Joseph Inc
STJPF	ST James Place Cap
STKAF	Stockland Stapled Sec
STKR	Stockeryale Inc
STKXF	Strikepoint Gold Inc
STLHF	Sunoil Ltd Ord
STLJF	Stella Jones Inc
STLM	ST Elmo Silver
STLT	Spotlight Innovation Inc
STLXF	Stellar Africagold Inc
STLY	Stanley Furniture
STMDF	Startmonday Technology Corp
STMEF	Stmicroelectronics N
STMGF	Panorama Petroleum Inc
STMH	Stem Holdings Inc
STMZF	Scottish Mortgage Investment Trust Plc
STNT	Stevia Nutra Corp
STOHF	Statoil ASA
STOSF	Santos Ltd Ord
STPGF	Steppe Gold Limited
STQN	Strategic Acquis Inc Nev
STRB	Strasbaugh
STRH	Immunis Corp
STRI	Str Holdings Inc
STRNY	Severn Trent Plc
STRPF	Starr Peak Expl Ltd
STRRF	Satori Resources Inc
STRXF	Strata-X Energy Ltd
